source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,ruwe,teff_gspphot,lum_flame
5583310807375772544,102.658161068944,-31.793215187183716,0.783395648600351,0.024947869,31.401306,15.582828,1.0577803,0.94508404,5227.9204,0.77216136
5583941342935216000,101.45350387583312,-32.28650332567696,1.5903633537137858,0.05410852,29.392105,17.004389,1.833643,1.006811,4156.6133,0.10283927
5595860117714162048,120.82659273139569,-31.570520066059323,0.2920524216978285,0.02897243,10.080357,15.802295,0.989398,0.9989322,6653.9253,7.096596
5597050682644872960,120.40175847582057,-29.84209357581451,0.5238268107584917,0.02319645,22.582197,15.188131,0.79541206,1.0246565,6673.852,3.2544098
5600004280112056576,114.80689484428976,-28.586655333310098,0.3790280785423086,0.014529718,26.086403,14.043434,1.9059505,1.0086637,5167.3804,52.301
5601086233914919424,118.98410583542521,-27.57694092505622,0.31816449376873035,0.016054524,19.817747,13.785452,0.43591022,1.1223314,12849.585,121.41498
5605713803477485696,110.35654620057186,-29.430851774436167,0.7292458496477979,0.01359589,53.63723,14.058035,0.60534,1.0155057,6578.945,3.2190905
5608445505745763328,102.17723404509911,-29.96232890997626,1.3063508868366716,0.017915774,72.916245,10.939801,0.5316944,1.3403107,7067.6045,21.73552
5609322916029888000,106.29988469888089,-29.363873795403478,0.47960001819825554,0.018993769,25.250387,14.609543,0.5784788,1.0190669,7057.392,5.279114
5609901911986278656,108.2689362671389,-27.938947132299635,0.19623452948289613,0.013216053,14.848194,13.926578,1.3026276,0.958889,5799.1753,68.9542
5610418815583771904,105.65385713472695,-27.902755082444575,1.497545370767355,0.10447285,14.334302,18.011572,2.4290218,0.94957024,3472.0273,0.06028319
5611485792846501376,112.54399919311044,-29.917664707093408,0.425192794522196,0.033249542,12.787929,16.08413,0.93836117,0.9871333,5738.323,1.787993
5612609077106317440,113.92866435613657,-26.06760864314972,2.318655070262628,0.012450961,186.22296,13.547901,0.9394312,1.0132278,5435.876,0.5660997
5617179923046306944,108.67368210575373,-25.11449721005219,1.3650624135137215,0.018248238,74.80517,14.815646,0.9908085,1.0157315,5237.2676,0.49210232
5618531497716794496,112.0344006351686,-23.736717751016364,0.4358664947229634,0.033740308,12.918272,15.909789,1.1689358,0.9851394,7988.344,7.4036927
5628436340832000512,133.9104294070171,-33.448463802133524,0.7612035898931961,0.046962503,16.208754,16.626892,1.2880478,0.9836488,4964.9375,0.40441042
5639886796668409216,128.65241319513348,-32.53356345702096,0.7831246260780832,0.036092572,21.697666,16.078554,1.0854292,1.0450267,5148.0273,0.5150091
5645172728869735680,127.1458808573801,-27.86959012591005,1.0444003007801632,0.014116223,73.98582,13.824266,0.8821459,0.9762515,5587.5566,1.9963995
5646942809459636224,128.00371686251634,-26.21687171471061,0.4327888597017284,0.021460613,20.166658,14.275754,0.54026985,1.1532452,7357.2485,8.899521
5647033450446508672,129.24193889504414,-26.637373955023037,1.3831708484231686,0.025409628,54.434914,15.170186,1.0918941,1.0306138,5096.464,0.3812598
5649277759830950912,134.56554483495472,-26.822636768204205,1.1687566662760953,0.052845843,22.11634,16.360146,1.4147539,1.032892,4482.534,0.2212943
5693506886380609792,124.4276939964242,-27.05954615322708,0.48269133416211535,0.023662284,20.399187,15.192643,0.7711277,1.0288367,6356.6685,3.156694
5694138585860144256,122.65852632080095,-26.76308571196103,0.8971652139727233,0.014259243,62.91815,12.714856,0.36361408,0.9865511,7514.656,7.7425766
5697828207590849792,122.73396547979291,-24.889071979552796,0.5172357200379659,0.018781967,27.538952,14.491264,0.8145008,0.9541655,6078.435,4.7764163
5704454758003800192,133.45796709242754,-20.09727810418218,0.46046363091301523,0.034434915,13.372,15.6092415,0.8794136,1.026844,5872.0146,2.2424355
5712077981369915392,116.09587160155566,-21.93919068484628,1.2446585288906082,0.019297624,64.49802,14.6983795,0.88274765,0.9977592,5625.964,0.66171676
5715456059045213952,114.56483596898374,-20.69420424136632,1.0423086152418293,0.014244199,73.174255,12.516327,0.35939598,1.0457244,7860.154,7.7551236
63898053825633280,57.07153336293314,21.557229188470814,2.5153877426998204,0.10856871,23.168623,17.20135,2.3580742,0.99675035,3754.3635,0.05332647
70333770260574208,56.257591159373646,26.645907361221735,7.826563048542095,0.030994797,252.51216,15.1909275,2.3045511,0.97451514,3587.4392,0.026130231
115800500216330624,45.69041656830941,27.595219101824078,2.327783363264387,0.11395922,20.426458,17.489883,2.1687717,1.0190111,3839.2563,0.04193545
119102986467362176,50.37092895752232,28.480605890642135,0.5256679436020835,0.039823335,13.199998,15.740665,1.6560011,1.0178866,5504.201,4.2608166
120355776888151168,54.704076792028154,30.457964653085334,0.8550634206443147,0.07916822,10.800589,16.970282,1.5215626,0.89598125,4943.8286,0.3716543
148680364651452672,65.04618711109514,22.678775440564177,1.2067430589876016,0.0769609,15.67995,16.947039,1.6398249,1.0212474,4649.682,0.17190623
166305978425728768,64.8700440417873,31.458172252593936,0.5503821171937848,0.04497524,12.237447,15.964663,1.220952,1.0456116,5946.674,2.0922875
175872107544401152,64.97528944675307,34.21647828203504,0.9124275951817081,0.041442513,22.016706,15.638475,1.1586752,1.033497,5410.736,0.7308322
194980520124343040,80.95680297101264,41.849131127229604,0.42205458228397097,0.031491958,13.401979,15.190828,1.0671129,1.0114174,5859.3276,5.3991523
195891194926568960,83.5148784516116,44.51536185488981,13.366335727193887,0.018378017,727.30023,11.13513,1.3487425,1.071477,4533.5894,0.19100901
196606083641581952,88.19337102185442,44.749534501752976,0.4766157567091976,0.030499209,15.6271515,15.395362,1.0537767,1.0365802,6589.7925,4.375859
